ResponseId,image_id,varLabel,value
R_8Tw0RggLkRKKELL,939649950130983_2.jpg,Safety - Daytime Walking,9
R_8Tw0RggLkRKKELL,939649950130983_2.jpg,Safety - Nighttime Walking,9
R_8Tw0RggLkRKKELL,939649950130983_2.jpg,Disorder,2
R_8Tw0RggLkRKKELL,632733937682417_1.jpg,Neighborhood Wealth,3
R_8Tw0RggLkRKKELL,632733937682417_1.jpg,Safety - Daytime Walking,9
R_8Tw0RggLkRKKELL,632733937682417_1.jpg,Safety - Nighttime Walking,4
R_8Tw0RggLkRKKELL,632733937682417_1.jpg,Disorder,2
R_8Tw0RggLkRKKELL,530330291711761_2.jpg,Neighborhood Wealth,7
R_8Tw0RggLkRKKELL,530330291711761_2.jpg,Safety - Daytime Walking,10
R_8Tw0RggLkRKKELL,530330291711761_2.jpg,Safety - Nighttime Walking,8
R_8Tw0RggLkRKKELL,530330291711761_2.jpg,Disorder,1
R_8Tw0RggLkRKKELL,520212555677123_1.jpg,Neighborhood Wealth,1
R_8Tw0RggLkRKKELL,520212555677123_1.jpg,Safety - Daytime Walking,9
R_8Tw0RggLkRKKELL,520212555677123_1.jpg,Safety - Nighttime Walking,1
R_8Tw0RggLkRKKELL,520212555677123_1.jpg,Disorder,7
R_4Ia5SIyTlcf6KdQ,794843815099878_1.jpg,Neighborhood Wealth,1
R_4Ia5SIyTlcf6KdQ,794843815099878_1.jpg,Safety - Daytime Walking,6
R_4Ia5SIyTlcf6KdQ,794843815099878_1.jpg,Safety - Nighttime Walking,2
R_4Ia5SIyTlcf6KdQ,794843815099878_1.jpg,Disorder,6
R_4Ia5SIyTlcf6KdQ,387928640128251_2.jpg,Neighborhood Wealth,5
R_4Ia5SIyTlcf6KdQ,387928640128251_2.jpg,Safety - Daytime Walking,9
R_4Ia5SIyTlcf6KdQ,387928640128251_2.jpg,Safety - Nighttime Walking,6
R_4Ia5SIyTlcf6KdQ,387928640128251_2.jpg,Disorder,3
R_4Ia5SIyTlcf6KdQ,939649950130983_2.jpg,Neighborhood Wealth,5
R_4Ia5SIyTlcf6KdQ,939649950130983_2.jpg,Safety - Daytime Walking,9
R_4Ia5SIyTlcf6KdQ,939649950130983_2.jpg,Safety - Nighttime Walking,8
R_4Ia5SIyTlcf6KdQ,939649950130983_2.jpg,Disorder,4
R_4Ia5SIyTlcf6KdQ,197847542638054_1.jpg,Neighborhood Wealth,1
R_4Ia5SIyTlcf6KdQ,197847542638054_1.jpg,Safety - Daytime Walking,6
R_4Ia5SIyTlcf6KdQ,197847542638054_1.jpg,Safety - Nighttime Walking,2
R_4Ia5SIyTlcf6KdQ,197847542638054_1.jpg,Disorder,7
R_4Ia5SIyTlcf6KdQ,936041450583946_2.jpg,Neighborhood Wealth,5
R_4Ia5SIyTlcf6KdQ,936041450583946_2.jpg,Safety - Daytime Walking,8
R_4Ia5SIyTlcf6KdQ,936041450583946_2.jpg,Safety - Nighttime Walking,6
R_4Ia5SIyTlcf6KdQ,936041450583946_2.jpg,Disorder,3
R_2nd6NOnrnR3Y5EA,496805251562463_1.jpg,Neighborhood Wealth,3
R_2nd6NOnrnR3Y5EA,496805251562463_1.jpg,Safety - Daytime Walking,6
R_2nd6NOnrnR3Y5EA,496805251562463_1.jpg,Safety - Nighttime Walking,2
R_2nd6NOnrnR3Y5EA,496805251562463_1.jpg,Disorder,3
R_2nd6NOnrnR3Y5EA,3435709263423547_1.jpg,Neighborhood Wealth,6
R_2nd6NOnrnR3Y5EA,3435709263423547_1.jpg,Safety - Daytime Walking,7
R_2nd6NOnrnR3Y5EA,3435709263423547_1.jpg,Safety - Nighttime Walking,4
R_2nd6NOnrnR3Y5EA,3435709263423547_1.jpg,Disorder,3
R_2nd6NOnrnR3Y5EA,485403605876515_1.jpg,Neighborhood Wealth,5
R_2nd6NOnrnR3Y5EA,485403605876515_1.jpg,Safety - Daytime Walking,8
R_2nd6NOnrnR3Y5EA,485403605876515_1.jpg,Safety - Nighttime Walking,6
R_2nd6NOnrnR3Y5EA,485403605876515_1.jpg,Disorder,2
R_2nd6NOnrnR3Y5EA,810563866511745_1.jpg,Neighborhood Wealth,4
R_2nd6NOnrnR3Y5EA,810563866511745_1.jpg,Safety - Daytime Walking,5
R_2nd6NOnrnR3Y5EA,810563866511745_1.jpg,Safety - Nighttime Walking,3
R_2nd6NOnrnR3Y5EA,810563866511745_1.jpg,Disorder,6
R_2nd6NOnrnR3Y5EA,310226403908323_2.jpg,Neighborhood Wealth,4
R_2nd6NOnrnR3Y5EA,310226403908323_2.jpg,Safety - Daytime Walking,6
R_2nd6NOnrnR3Y5EA,310226403908323_2.jpg,Safety - Nighttime Walking,2
R_2nd6NOnrnR3Y5EA,310226403908323_2.jpg,Disorder,7
R_3dYc8Q8IyPTNBVn,786054698763765_2.jpg,Neighborhood Wealth,4
R_3dYc8Q8IyPTNBVn,786054698763765_2.jpg,Safety - Daytime Walking,9
R_3dYc8Q8IyPTNBVn,786054698763765_2.jpg,Safety - Nighttime Walking,7
R_3dYc8Q8IyPTNBVn,786054698763765_2.jpg,Disorder,2
R_3dYc8Q8IyPTNBVn,232906088849720_1.jpg,Neighborhood Wealth,4
R_3dYc8Q8IyPTNBVn,232906088849720_1.jpg,Safety - Daytime Walking,9
R_3dYc8Q8IyPTNBVn,232906088849720_1.jpg,Safety - Nighttime Walking,7
R_3dYc8Q8IyPTNBVn,232906088849720_1.jpg,Disorder,2
R_3dYc8Q8IyPTNBVn,3995830787196460_2.jpg,Neighborhood Wealth,6
R_3dYc8Q8IyPTNBVn,3995830787196460_2.jpg,Safety - Daytime Walking,9
R_3dYc8Q8IyPTNBVn,3995830787196460_2.jpg,Safety - Nighttime Walking,9
R_3dYc8Q8IyPTNBVn,3995830787196460_2.jpg,Disorder,1
R_3dYc8Q8IyPTNBVn,570046564194463_1.jpg,Neighborhood Wealth,3
R_3dYc8Q8IyPTNBVn,570046564194463_1.jpg,Safety - Daytime Walking,8
R_3dYc8Q8IyPTNBVn,570046564194463_1.jpg,Safety - Nighttime Walking,7
R_3dYc8Q8IyPTNBVn,570046564194463_1.jpg,Disorder,2
R_3dYc8Q8IyPTNBVn,4097294446972645_1.jpg,Neighborhood Wealth,8
R_3dYc8Q8IyPTNBVn,4097294446972645_1.jpg,Safety - Daytime Walking,9
R_3dYc8Q8IyPTNBVn,4097294446972645_1.jpg,Safety - Nighttime Walking,9
R_3dYc8Q8IyPTNBVn,4097294446972645_1.jpg,Disorder,1
R_1REX81bf9bihDJ7,508183423757905_1.jpg,Neighborhood Wealth,6
R_1REX81bf9bihDJ7,508183423757905_1.jpg,Safety - Daytime Walking,8
R_1REX81bf9bihDJ7,508183423757905_1.jpg,Safety - Nighttime Walking,7
R_1REX81bf9bihDJ7,508183423757905_1.jpg,Disorder,8
R_1REX81bf9bihDJ7,258599526725707_2.jpg,Neighborhood Wealth,3
R_1REX81bf9bihDJ7,258599526725707_2.jpg,Safety - Daytime Walking,3
R_1REX81bf9bihDJ7,258599526725707_2.jpg,Safety - Nighttime Walking,1
R_1REX81bf9bihDJ7,258599526725707_2.jpg,Disorder,5
R_1REX81bf9bihDJ7,4097294446972645_1.jpg,Neighborhood Wealth,8
R_1REX81bf9bihDJ7,4097294446972645_1.jpg,Safety - Daytime Walking,8
R_1REX81bf9bihDJ7,4097294446972645_1.jpg,Safety - Nighttime Walking,7
R_1REX81bf9bihDJ7,4097294446972645_1.jpg,Disorder,2
R_1REX81bf9bihDJ7,232906088849720_1.jpg,Neighborhood Wealth,5
R_1REX81bf9bihDJ7,232906088849720_1.jpg,Safety - Daytime Walking,6
R_1REX81bf9bihDJ7,232906088849720_1.jpg,Safety - Nighttime Walking,4
R_1REX81bf9bihDJ7,232906088849720_1.jpg,Disorder,4
R_1REX81bf9bihDJ7,519549283396849_2.jpg,Neighborhood Wealth,6
R_1REX81bf9bihDJ7,519549283396849_2.jpg,Safety - Daytime Walking,8
R_1REX81bf9bihDJ7,519549283396849_2.jpg,Safety - Nighttime Walking,5
R_1REX81bf9bihDJ7,519549283396849_2.jpg,Disorder,5
R_3ypT7G1Dzw7lysF,3435709263423547_1.jpg,Neighborhood Wealth,5
R_3ypT7G1Dzw7lysF,3435709263423547_1.jpg,Safety - Daytime Walking,7
R_3ypT7G1Dzw7lysF,3435709263423547_1.jpg,Safety - Nighttime Walking,5
R_3ypT7G1Dzw7lysF,3435709263423547_1.jpg,Disorder,3
R_3ypT7G1Dzw7lysF,836167393966965_1.jpg,Neighborhood Wealth,7
R_3ypT7G1Dzw7lysF,836167393966965_1.jpg,Safety - Daytime Walking,8
R_3ypT7G1Dzw7lysF,836167393966965_1.jpg,Safety - Nighttime Walking,6
R_3ypT7G1Dzw7lysF,836167393966965_1.jpg,Disorder,2
R_3ypT7G1Dzw7lysF,496805251562463_1.jpg,Neighborhood Wealth,2
R_3ypT7G1Dzw7lysF,496805251562463_1.jpg,Safety - Daytime Walking,4
R_3ypT7G1Dzw7lysF,496805251562463_1.jpg,Safety - Nighttime Walking,3
R_3ypT7G1Dzw7lysF,496805251562463_1.jpg,Disorder,8
R_3ypT7G1Dzw7lysF,742050583143171_2.jpg,Neighborhood Wealth,4
R_3ypT7G1Dzw7lysF,742050583143171_2.jpg,Safety - Daytime Walking,5
R_3ypT7G1Dzw7lysF,742050583143171_2.jpg,Safety - Nighttime Walking,4
R_3ypT7G1Dzw7lysF,742050583143171_2.jpg,Disorder,6
R_3ypT7G1Dzw7lysF,4097294446972645_1.jpg,Neighborhood Wealth,7
R_3ypT7G1Dzw7lysF,4097294446972645_1.jpg,Safety - Daytime Walking,8
R_3ypT7G1Dzw7lysF,4097294446972645_1.jpg,Safety - Nighttime Walking,7
R_3ypT7G1Dzw7lysF,4097294446972645_1.jpg,Disorder,2
R_2ciQxpK7DWjsKo0,737475547859706_2.jpg,Neighborhood Wealth,1
R_2ciQxpK7DWjsKo0,737475547859706_2.jpg,Safety - Daytime Walking,1
R_2ciQxpK7DWjsKo0,737475547859706_2.jpg,Safety - Nighttime Walking,1
R_2ciQxpK7DWjsKo0,737475547859706_2.jpg,Disorder,4
R_2ciQxpK7DWjsKo0,851794438743856_1.jpg,Neighborhood Wealth,2
R_2ciQxpK7DWjsKo0,851794438743856_1.jpg,Safety - Daytime Walking,2
R_2ciQxpK7DWjsKo0,851794438743856_1.jpg,Safety - Nighttime Walking,1
R_2ciQxpK7DWjsKo0,851794438743856_1.jpg,Disorder,4
R_2ciQxpK7DWjsKo0,783879902487853_1.jpg,Neighborhood Wealth,4
R_2ciQxpK7DWjsKo0,783879902487853_1.jpg,Safety - Daytime Walking,3
R_2ciQxpK7DWjsKo0,783879902487853_1.jpg,Safety - Nighttime Walking,2
R_2ciQxpK7DWjsKo0,783879902487853_1.jpg,Disorder,5
R_2ciQxpK7DWjsKo0,508183423757905_1.jpg,Neighborhood Wealth,4
R_2ciQxpK7DWjsKo0,508183423757905_1.jpg,Safety - Daytime Walking,2
R_2ciQxpK7DWjsKo0,508183423757905_1.jpg,Safety - Nighttime Walking,1
R_2ciQxpK7DWjsKo0,508183423757905_1.jpg,Disorder,4
R_2ciQxpK7DWjsKo0,810563866511745_1.jpg,Neighborhood Wealth,3
R_2ciQxpK7DWjsKo0,810563866511745_1.jpg,Safety - Daytime Walking,1
R_2ciQxpK7DWjsKo0,810563866511745_1.jpg,Safety - Nighttime Walking,1
R_2ciQxpK7DWjsKo0,810563866511745_1.jpg,Disorder,3
R_3j8PDPhUKgSUkEY,232906088849720_1.jpg,Neighborhood Wealth,5
R_3j8PDPhUKgSUkEY,232906088849720_1.jpg,Safety - Daytime Walking,7
R_3j8PDPhUKgSUkEY,232906088849720_1.jpg,Safety - Nighttime Walking,4
R_3j8PDPhUKgSUkEY,232906088849720_1.jpg,Disorder,5
R_3j8PDPhUKgSUkEY,476300306935457_1.jpg,Neighborhood Wealth,2
R_3j8PDPhUKgSUkEY,476300306935457_1.jpg,Safety - Daytime Walking,4
R_3j8PDPhUKgSUkEY,476300306935457_1.jpg,Safety - Nighttime Walking,1
R_3j8PDPhUKgSUkEY,476300306935457_1.jpg,Disorder,6
R_3j8PDPhUKgSUkEY,786054698763765_2.jpg,Neighborhood Wealth,5
R_3j8PDPhUKgSUkEY,786054698763765_2.jpg,Safety - Daytime Walking,7
R_3j8PDPhUKgSUkEY,786054698763765_2.jpg,Safety - Nighttime Walking,4
R_3j8PDPhUKgSUkEY,786054698763765_2.jpg,Disorder,4
R_3j8PDPhUKgSUkEY,521993808945567_2.jpg,Neighborhood Wealth,6
R_3j8PDPhUKgSUkEY,521993808945567_2.jpg,Safety - Daytime Walking,6
R_3j8PDPhUKgSUkEY,521993808945567_2.jpg,Safety - Nighttime Walking,3
R_3j8PDPhUKgSUkEY,521993808945567_2.jpg,Disorder,2
R_3j8PDPhUKgSUkEY,387928640128251_2.jpg,Neighborhood Wealth,4
R_3j8PDPhUKgSUkEY,387928640128251_2.jpg,Safety - Daytime Walking,7
R_3j8PDPhUKgSUkEY,387928640128251_2.jpg,Safety - Nighttime Walking,4
R_3j8PDPhUKgSUkEY,387928640128251_2.jpg,Disorder,2
R_7Lnwf0G8uZsKhrJ,508183423757905_1.jpg,Neighborhood Wealth,5
R_7Lnwf0G8uZsKhrJ,508183423757905_1.jpg,Safety - Daytime Walking,7
R_7Lnwf0G8uZsKhrJ,508183423757905_1.jpg,Safety - Nighttime Walking,5
R_7Lnwf0G8uZsKhrJ,508183423757905_1.jpg,Disorder,3
R_7Lnwf0G8uZsKhrJ,329580798809724_2.jpg,Neighborhood Wealth,4
R_7Lnwf0G8uZsKhrJ,329580798809724_2.jpg,Safety - Daytime Walking,5
R_7Lnwf0G8uZsKhrJ,329580798809724_2.jpg,Safety - Nighttime Walking,4
R_7Lnwf0G8uZsKhrJ,329580798809724_2.jpg,Disorder,6
R_7Lnwf0G8uZsKhrJ,775926136423208_1.jpg,Neighborhood Wealth,5
R_7Lnwf0G8uZsKhrJ,775926136423208_1.jpg,Safety - Daytime Walking,6
R_7Lnwf0G8uZsKhrJ,775926136423208_1.jpg,Safety - Nighttime Walking,5
R_7Lnwf0G8uZsKhrJ,775926136423208_1.jpg,Disorder,4
R_7Lnwf0G8uZsKhrJ,836167393966965_1.jpg,Neighborhood Wealth,6
R_7Lnwf0G8uZsKhrJ,836167393966965_1.jpg,Safety - Daytime Walking,6
R_7Lnwf0G8uZsKhrJ,836167393966965_1.jpg,Safety - Nighttime Walking,5
R_7Lnwf0G8uZsKhrJ,836167393966965_1.jpg,Disorder,3
R_7Lnwf0G8uZsKhrJ,3435709263423547_1.jpg,Neighborhood Wealth,6
R_7Lnwf0G8uZsKhrJ,3435709263423547_1.jpg,Safety - Daytime Walking,6
R_7Lnwf0G8uZsKhrJ,3435709263423547_1.jpg,Safety - Nighttime Walking,5
R_7Lnwf0G8uZsKhrJ,3435709263423547_1.jpg,Disorder,4
R_78HPO1xAUai56b7,496805251562463_1.jpg,Neighborhood Wealth,2
R_78HPO1xAUai56b7,496805251562463_1.jpg,Safety - Daytime Walking,6
R_78HPO1xAUai56b7,496805251562463_1.jpg,Safety - Nighttime Walking,2
R_78HPO1xAUai56b7,496805251562463_1.jpg,Disorder,3
R_78HPO1xAUai56b7,312809550292736_1.jpg,Neighborhood Wealth,4
R_78HPO1xAUai56b7,312809550292736_1.jpg,Safety - Daytime Walking,10
R_78HPO1xAUai56b7,312809550292736_1.jpg,Safety - Nighttime Walking,8
R_78HPO1xAUai56b7,312809550292736_1.jpg,Disorder,2
R_78HPO1xAUai56b7,632733937682417_1.jpg,Neighborhood Wealth,3
R_78HPO1xAUai56b7,632733937682417_1.jpg,Safety - Daytime Walking,7
R_78HPO1xAUai56b7,632733937682417_1.jpg,Safety - Nighttime Walking,1
R_78HPO1xAUai56b7,632733937682417_1.jpg,Disorder,6
R_78HPO1xAUai56b7,688199785734434_1.jpg,Neighborhood Wealth,2
R_78HPO1xAUai56b7,688199785734434_1.jpg,Safety - Daytime Walking,7
R_78HPO1xAUai56b7,688199785734434_1.jpg,Safety - Nighttime Walking,1
R_78HPO1xAUai56b7,688199785734434_1.jpg,Disorder,2
R_78HPO1xAUai56b7,801638103801284_1.jpg,Neighborhood Wealth,3
R_78HPO1xAUai56b7,801638103801284_1.jpg,Safety - Daytime Walking,8
R_78HPO1xAUai56b7,801638103801284_1.jpg,Safety - Nighttime Walking,2
R_78HPO1xAUai56b7,801638103801284_1.jpg,Disorder,3
R_5BoYm86AsKLBuVP,494272545137554_2.jpg,Neighborhood Wealth,6
R_5BoYm86AsKLBuVP,494272545137554_2.jpg,Safety - Daytime Walking,9
R_5BoYm86AsKLBuVP,494272545137554_2.jpg,Safety - Nighttime Walking,7
R_5BoYm86AsKLBuVP,494272545137554_2.jpg,Disorder,3
R_5BoYm86AsKLBuVP,573075401599185_2.jpg,Neighborhood Wealth,8
R_5BoYm86AsKLBuVP,573075401599185_2.jpg,Safety - Daytime Walking,9
R_5BoYm86AsKLBuVP,573075401599185_2.jpg,Safety - Nighttime Walking,8
R_5BoYm86AsKLBuVP,573075401599185_2.jpg,Disorder,2
R_5BoYm86AsKLBuVP,693342968893004_2.jpg,Neighborhood Wealth,4
R_5BoYm86AsKLBuVP,693342968893004_2.jpg,Safety - Daytime Walking,6
R_5BoYm86AsKLBuVP,693342968893004_2.jpg,Safety - Nighttime Walking,4
R_5BoYm86AsKLBuVP,693342968893004_2.jpg,Disorder,8
R_5BoYm86AsKLBuVP,485403605876515_1.jpg,Neighborhood Wealth,6
R_5BoYm86AsKLBuVP,485403605876515_1.jpg,Safety - Daytime Walking,7
R_5BoYm86AsKLBuVP,485403605876515_1.jpg,Safety - Nighttime Walking,5
R_5BoYm86AsKLBuVP,485403605876515_1.jpg,Disorder,4
R_5BoYm86AsKLBuVP,775926136423208_1.jpg,Neighborhood Wealth,4
R_5BoYm86AsKLBuVP,775926136423208_1.jpg,Safety - Daytime Walking,5
R_5BoYm86AsKLBuVP,775926136423208_1.jpg,Safety - Nighttime Walking,3
R_5BoYm86AsKLBuVP,775926136423208_1.jpg,Disorder,7
R_6lsGc5YMhb2zevK,387928640128251_2.jpg,Neighborhood Wealth,3
R_6lsGc5YMhb2zevK,387928640128251_2.jpg,Safety - Daytime Walking,9
R_6lsGc5YMhb2zevK,387928640128251_2.jpg,Safety - Nighttime Walking,5
R_6lsGc5YMhb2zevK,387928640128251_2.jpg,Disorder,4
R_6lsGc5YMhb2zevK,521993808945567_2.jpg,Neighborhood Wealth,7
R_6lsGc5YMhb2zevK,521993808945567_2.jpg,Safety - Daytime Walking,7
R_6lsGc5YMhb2zevK,521993808945567_2.jpg,Safety - Nighttime Walking,7
R_6lsGc5YMhb2zevK,521993808945567_2.jpg,Disorder,3
R_6lsGc5YMhb2zevK,876313143612569_1.jpg,Neighborhood Wealth,8
R_6lsGc5YMhb2zevK,876313143612569_1.jpg,Safety - Daytime Walking,9
R_6lsGc5YMhb2zevK,876313143612569_1.jpg,Safety - Nighttime Walking,6
R_6lsGc5YMhb2zevK,876313143612569_1.jpg,Disorder,3
R_6lsGc5YMhb2zevK,792745108111893_1.jpg,Neighborhood Wealth,8
R_6lsGc5YMhb2zevK,792745108111893_1.jpg,Safety - Daytime Walking,8
R_6lsGc5YMhb2zevK,792745108111893_1.jpg,Safety - Nighttime Walking,6
R_6lsGc5YMhb2zevK,792745108111893_1.jpg,Disorder,2
R_6lsGc5YMhb2zevK,836167393966965_1.jpg,Neighborhood Wealth,9
R_6lsGc5YMhb2zevK,836167393966965_1.jpg,Safety - Daytime Walking,9
R_6lsGc5YMhb2zevK,836167393966965_1.jpg,Safety - Nighttime Walking,7
R_6lsGc5YMhb2zevK,836167393966965_1.jpg,Disorder,2
R_3cel3QemCSi1LxB,836167393966965_1.jpg,Neighborhood Wealth,5
R_3cel3QemCSi1LxB,836167393966965_1.jpg,Safety - Daytime Walking,9
R_3cel3QemCSi1LxB,836167393966965_1.jpg,Safety - Nighttime Walking,3
R_3cel3QemCSi1LxB,836167393966965_1.jpg,Disorder,3
R_3cel3QemCSi1LxB,329580798809724_2.jpg,Neighborhood Wealth,1
R_3cel3QemCSi1LxB,329580798809724_2.jpg,Safety - Daytime Walking,6
R_3cel3QemCSi1LxB,329580798809724_2.jpg,Safety - Nighttime Walking,2
R_3cel3QemCSi1LxB,329580798809724_2.jpg,Disorder,3
R_3cel3QemCSi1LxB,474601590513292_2.jpg,Neighborhood Wealth,4
R_3cel3QemCSi1LxB,474601590513292_2.jpg,Safety - Daytime Walking,8
R_3cel3QemCSi1LxB,474601590513292_2.jpg,Safety - Nighttime Walking,5
R_3cel3QemCSi1LxB,474601590513292_2.jpg,Disorder,7
R_3cel3QemCSi1LxB,270372938767555_2.jpg,Neighborhood Wealth,2
R_3cel3QemCSi1LxB,270372938767555_2.jpg,Safety - Daytime Walking,4
R_3cel3QemCSi1LxB,270372938767555_2.jpg,Safety - Nighttime Walking,1
R_3cel3QemCSi1LxB,270372938767555_2.jpg,Disorder,8
R_3cel3QemCSi1LxB,288361506334043_2.jpg,Neighborhood Wealth,7
R_3cel3QemCSi1LxB,288361506334043_2.jpg,Safety - Daytime Walking,9
R_3cel3QemCSi1LxB,288361506334043_2.jpg,Safety - Nighttime Walking,6
R_3cel3QemCSi1LxB,288361506334043_2.jpg,Disorder,5
R_7pqYMHiZnAt9tcA,936041450583946_2.jpg,Neighborhood Wealth,4
R_7pqYMHiZnAt9tcA,936041450583946_2.jpg,Safety - Daytime Walking,9
R_7pqYMHiZnAt9tcA,936041450583946_2.jpg,Safety - Nighttime Walking,7
R_7pqYMHiZnAt9tcA,936041450583946_2.jpg,Disorder,3
R_7pqYMHiZnAt9tcA,854299488982057_1.jpg,Neighborhood Wealth,6
R_7pqYMHiZnAt9tcA,854299488982057_1.jpg,Safety - Daytime Walking,9
R_7pqYMHiZnAt9tcA,854299488982057_1.jpg,Safety - Nighttime Walking,8
R_7pqYMHiZnAt9tcA,854299488982057_1.jpg,Disorder,2
R_7pqYMHiZnAt9tcA,742050583143171_2.jpg,Neighborhood Wealth,3
R_7pqYMHiZnAt9tcA,742050583143171_2.jpg,Safety - Daytime Walking,7
R_7pqYMHiZnAt9tcA,742050583143171_2.jpg,Safety - Nighttime Walking,6
R_7pqYMHiZnAt9tcA,742050583143171_2.jpg,Disorder,4
R_7pqYMHiZnAt9tcA,632733937682417_1.jpg,Neighborhood Wealth,5
R_7pqYMHiZnAt9tcA,632733937682417_1.jpg,Safety - Daytime Walking,9
R_7pqYMHiZnAt9tcA,632733937682417_1.jpg,Safety - Nighttime Walking,8
R_7pqYMHiZnAt9tcA,632733937682417_1.jpg,Disorder,2
R_7pqYMHiZnAt9tcA,775926136423208_1.jpg,Neighborhood Wealth,7
R_7pqYMHiZnAt9tcA,775926136423208_1.jpg,Safety - Daytime Walking,9
R_7pqYMHiZnAt9tcA,775926136423208_1.jpg,Safety - Nighttime Walking,9
R_7pqYMHiZnAt9tcA,775926136423208_1.jpg,Disorder,2
R_2pakSkFTjuJfafl,665786204906139_2.jpg,Neighborhood Wealth,5
R_2pakSkFTjuJfafl,665786204906139_2.jpg,Safety - Daytime Walking,6
R_2pakSkFTjuJfafl,665786204906139_2.jpg,Safety - Nighttime Walking,2
R_2pakSkFTjuJfafl,665786204906139_2.jpg,Disorder,4
R_2pakSkFTjuJfafl,765756400752691_2.jpg,Neighborhood Wealth,5
R_2pakSkFTjuJfafl,765756400752691_2.jpg,Safety - Daytime Walking,8
R_2pakSkFTjuJfafl,765756400752691_2.jpg,Safety - Nighttime Walking,5
R_2pakSkFTjuJfafl,765756400752691_2.jpg,Disorder,3
R_2pakSkFTjuJfafl,2019381241535834_2.jpg,Neighborhood Wealth,8
R_2pakSkFTjuJfafl,2019381241535834_2.jpg,Safety - Daytime Walking,9
R_2pakSkFTjuJfafl,2019381241535834_2.jpg,Safety - Nighttime Walking,8
R_2pakSkFTjuJfafl,2019381241535834_2.jpg,Disorder,1
R_2pakSkFTjuJfafl,270372938767555_2.jpg,Neighborhood Wealth,4
R_2pakSkFTjuJfafl,270372938767555_2.jpg,Safety - Daytime Walking,6
R_2pakSkFTjuJfafl,270372938767555_2.jpg,Safety - Nighttime Walking,5
R_2pakSkFTjuJfafl,270372938767555_2.jpg,Disorder,3
R_2pakSkFTjuJfafl,632733937682417_1.jpg,Neighborhood Wealth,6
R_2pakSkFTjuJfafl,632733937682417_1.jpg,Safety - Daytime Walking,9
R_2pakSkFTjuJfafl,632733937682417_1.jpg,Safety - Nighttime Walking,7
R_2pakSkFTjuJfafl,632733937682417_1.jpg,Disorder,1
R_1gO8msivhSNn4Hn,775926136423208_1.jpg,Neighborhood Wealth,7
R_1gO8msivhSNn4Hn,775926136423208_1.jpg,Safety - Daytime Walking,8
R_1gO8msivhSNn4Hn,775926136423208_1.jpg,Safety - Nighttime Walking,4
R_1gO8msivhSNn4Hn,775926136423208_1.jpg,Disorder,3
R_1gO8msivhSNn4Hn,792745108111893_1.jpg,Neighborhood Wealth,5
R_1gO8msivhSNn4Hn,792745108111893_1.jpg,Safety - Daytime Walking,6
R_1gO8msivhSNn4Hn,792745108111893_1.jpg,Safety - Nighttime Walking,3
R_1gO8msivhSNn4Hn,792745108111893_1.jpg,Disorder,6
R_1gO8msivhSNn4Hn,794843815099878_1.jpg,Neighborhood Wealth,4
R_1gO8msivhSNn4Hn,794843815099878_1.jpg,Safety - Daytime Walking,5
R_1gO8msivhSNn4Hn,794843815099878_1.jpg,Safety - Nighttime Walking,2
R_1gO8msivhSNn4Hn,794843815099878_1.jpg,Disorder,8
R_1gO8msivhSNn4Hn,854299488982057_1.jpg,Neighborhood Wealth,5
R_1gO8msivhSNn4Hn,854299488982057_1.jpg,Safety - Daytime Walking,7
R_1gO8msivhSNn4Hn,854299488982057_1.jpg,Safety - Nighttime Walking,5
R_1gO8msivhSNn4Hn,854299488982057_1.jpg,Disorder,6
R_1gO8msivhSNn4Hn,474601590513292_2.jpg,Neighborhood Wealth,7
R_1gO8msivhSNn4Hn,474601590513292_2.jpg,Safety - Daytime Walking,9
R_1gO8msivhSNn4Hn,474601590513292_2.jpg,Safety - Nighttime Walking,6
R_1gO8msivhSNn4Hn,474601590513292_2.jpg,Disorder,2
R_2j1uLRyeTB0UBax,783879902487853_1.jpg,Neighborhood Wealth,4
R_2j1uLRyeTB0UBax,783879902487853_1.jpg,Safety - Daytime Walking,5
R_2j1uLRyeTB0UBax,783879902487853_1.jpg,Safety - Nighttime Walking,4
R_2j1uLRyeTB0UBax,783879902487853_1.jpg,Disorder,3
R_2j1uLRyeTB0UBax,573075401599185_2.jpg,Neighborhood Wealth,6
R_2j1uLRyeTB0UBax,573075401599185_2.jpg,Safety - Daytime Walking,5
R_2j1uLRyeTB0UBax,573075401599185_2.jpg,Safety - Nighttime Walking,5
R_2j1uLRyeTB0UBax,573075401599185_2.jpg,Disorder,2
R_2j1uLRyeTB0UBax,854299488982057_1.jpg,Neighborhood Wealth,4
R_2j1uLRyeTB0UBax,854299488982057_1.jpg,Safety - Daytime Walking,5
R_2j1uLRyeTB0UBax,854299488982057_1.jpg,Safety - Nighttime Walking,5
R_2j1uLRyeTB0UBax,854299488982057_1.jpg,Disorder,4
R_2j1uLRyeTB0UBax,3999113590137929_1.jpg,Neighborhood Wealth,6
R_2j1uLRyeTB0UBax,3999113590137929_1.jpg,Safety - Daytime Walking,5
R_2j1uLRyeTB0UBax,3999113590137929_1.jpg,Safety - Nighttime Walking,5
R_2j1uLRyeTB0UBax,3999113590137929_1.jpg,Disorder,3
R_2j1uLRyeTB0UBax,232906088849720_1.jpg,Neighborhood Wealth,3
R_2j1uLRyeTB0UBax,232906088849720_1.jpg,Safety - Daytime Walking,5
