"sid","gender_3cats","black","white","college","income_below_35k","walk_safety_own","imagepath","image1","imageName","weights","gender","var","value","varLabel","img","gptLabel"
323827,2,0,1,0,0,NA,"https://joehigtom.com/Detroit_images/2552670311530958_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2552670311530958_2.jpg","2552670311530958_2.jpg",0.749002965877084,"Female","nb_image_walksafety_day_d20",1,"Safety - Daytime Walking","2552670311530958_2","Safety - day"
323827,2,0,1,0,0,NA,"https://joehigtom.com/Detroit_images/2552670311530958_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2552670311530958_2.jpg","2552670311530958_2.jpg",0.749002965877084,"Female","nb_image_walksafety_night_d20",1,"Safety - Nighttime Walking","2552670311530958_2","Safety - night"
323887,2,0,0,0,1,3,"https://joehigtom.com/Detroit_images/228292712390995_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/228292712390995_1.jpg","228292712390995_1.jpg",0.391355508261494,"Female","nb_image_wealth_rate_d20",5,"Neighborhood Wealth","228292712390995_1","Wealth"
323887,2,0,0,0,1,3,"https://joehigtom.com/Detroit_images/228292712390995_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/228292712390995_1.jpg","228292712390995_1.jpg",0.391355508261494,"Female","nb_image_tidiness_d20",1,"Disorder","228292712390995_1","Disorder"
323887,2,0,0,0,1,3,"https://joehigtom.com/Detroit_images/228292712390995_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/228292712390995_1.jpg","228292712390995_1.jpg",0.391355508261494,"Female","nb_image_walksafety_day_d20",10,"Safety - Daytime Walking","228292712390995_1","Safety - day"
323887,2,0,0,0,1,3,"https://joehigtom.com/Detroit_images/228292712390995_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/228292712390995_1.jpg","228292712390995_1.jpg",0.391355508261494,"Female","nb_image_walksafety_night_d20",1,"Safety - Nighttime Walking","228292712390995_1","Safety - night"
323914,2,1,0,1,0,2,"https://joehigtom.com/Detroit_images/879506266242895_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/879506266242895_1.jpg","879506266242895_1.jpg",0.887198618590173,"Female","nb_image_wealth_rate_d20",4,"Neighborhood Wealth","879506266242895_1","Wealth"
323914,2,1,0,1,0,2,"https://joehigtom.com/Detroit_images/879506266242895_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/879506266242895_1.jpg","879506266242895_1.jpg",0.887198618590173,"Female","nb_image_tidiness_d20",2,"Disorder","879506266242895_1","Disorder"
323914,2,1,0,1,0,2,"https://joehigtom.com/Detroit_images/879506266242895_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/879506266242895_1.jpg","879506266242895_1.jpg",0.887198618590173,"Female","nb_image_walksafety_day_d20",4,"Safety - Daytime Walking","879506266242895_1","Safety - day"
323914,2,1,0,1,0,2,"https://joehigtom.com/Detroit_images/879506266242895_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/879506266242895_1.jpg","879506266242895_1.jpg",0.887198618590173,"Female","nb_image_walksafety_night_d20",2,"Safety - Nighttime Walking","879506266242895_1","Safety - night"
323959,2,0,0,0,1,2,"https://joehigtom.com/Detroit_images/227449235496504_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/227449235496504_1.jpg","227449235496504_1.jpg",0.695100212170555,"Female","nb_image_wealth_rate_d20",1,"Neighborhood Wealth","227449235496504_1","Wealth"
323959,2,0,0,0,1,2,"https://joehigtom.com/Detroit_images/227449235496504_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/227449235496504_1.jpg","227449235496504_1.jpg",0.695100212170555,"Female","nb_image_tidiness_d20",2,"Disorder","227449235496504_1","Disorder"
323959,2,0,0,0,1,2,"https://joehigtom.com/Detroit_images/227449235496504_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/227449235496504_1.jpg","227449235496504_1.jpg",0.695100212170555,"Female","nb_image_walksafety_day_d20",8,"Safety - Daytime Walking","227449235496504_1","Safety - day"
323959,2,0,0,0,1,2,"https://joehigtom.com/Detroit_images/227449235496504_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/227449235496504_1.jpg","227449235496504_1.jpg",0.695100212170555,"Female","nb_image_walksafety_night_d20",1,"Safety - Nighttime Walking","227449235496504_1","Safety - night"
323989,2,0,0,0,1,1,"https://joehigtom.com/Detroit_images/224745825794256_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/224745825794256_2.jpg","224745825794256_2.jpg",0.391355508261494,"Female","nb_image_wealth_rate_d20",3,"Neighborhood Wealth","224745825794256_2","Wealth"
323989,2,0,0,0,1,1,"https://joehigtom.com/Detroit_images/224745825794256_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/224745825794256_2.jpg","224745825794256_2.jpg",0.391355508261494,"Female","nb_image_tidiness_d20",6,"Disorder","224745825794256_2","Disorder"
323989,2,0,0,0,1,1,"https://joehigtom.com/Detroit_images/224745825794256_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/224745825794256_2.jpg","224745825794256_2.jpg",0.391355508261494,"Female","nb_image_walksafety_day_d20",1,"Safety - Daytime Walking","224745825794256_2","Safety - day"
323989,2,0,0,0,1,1,"https://joehigtom.com/Detroit_images/224745825794256_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/224745825794256_2.jpg","224745825794256_2.jpg",0.391355508261494,"Female","nb_image_walksafety_night_d20",1,"Safety - Nighttime Walking","224745825794256_2","Safety - night"
323995,2,0,0,1,1,1,"https://joehigtom.com/Detroit_images/339901604398274_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/339901604398274_2.jpg","339901604398274_2.jpg",0.273682269557405,"Female","nb_image_wealth_rate_d20",3,"Neighborhood Wealth","339901604398274_2","Wealth"
323995,2,0,0,1,1,1,"https://joehigtom.com/Detroit_images/339901604398274_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/339901604398274_2.jpg","339901604398274_2.jpg",0.273682269557405,"Female","nb_image_tidiness_d20",5,"Disorder","339901604398274_2","Disorder"
323995,2,0,0,1,1,1,"https://joehigtom.com/Detroit_images/339901604398274_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/339901604398274_2.jpg","339901604398274_2.jpg",0.273682269557405,"Female","nb_image_walksafety_day_d20",5,"Safety - Daytime Walking","339901604398274_2","Safety - day"
323995,2,0,0,1,1,1,"https://joehigtom.com/Detroit_images/339901604398274_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/339901604398274_2.jpg","339901604398274_2.jpg",0.273682269557405,"Female","nb_image_walksafety_night_d20",2,"Safety - Nighttime Walking","339901604398274_2","Safety - night"
324025,2,0,1,0,1,3,"https://joehigtom.com/Detroit_images/976107692929227_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/976107692929227_1.jpg","976107692929227_1.jpg",0.391355508261494,"Female","nb_image_wealth_rate_d20",7,"Neighborhood Wealth","976107692929227_1","Wealth"
324025,2,0,1,0,1,3,"https://joehigtom.com/Detroit_images/976107692929227_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/976107692929227_1.jpg","976107692929227_1.jpg",0.391355508261494,"Female","nb_image_tidiness_d20",9,"Disorder","976107692929227_1","Disorder"
324025,2,0,1,0,1,3,"https://joehigtom.com/Detroit_images/976107692929227_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/976107692929227_1.jpg","976107692929227_1.jpg",0.391355508261494,"Female","nb_image_walksafety_day_d20",10,"Safety - Daytime Walking","976107692929227_1","Safety - day"
324025,2,0,1,0,1,3,"https://joehigtom.com/Detroit_images/976107692929227_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/976107692929227_1.jpg","976107692929227_1.jpg",0.391355508261494,"Female","nb_image_walksafety_night_d20",8,"Safety - Nighttime Walking","976107692929227_1","Safety - night"
324049,1,0,0,0,0,2,"https://joehigtom.com/Detroit_images/304066971422543_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/304066971422543_1.jpg","304066971422543_1.jpg",1.49546794758968,"Male","nb_image_wealth_rate_d20",5,"Neighborhood Wealth","304066971422543_1","Wealth"
324049,1,0,0,0,0,2,"https://joehigtom.com/Detroit_images/304066971422543_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/304066971422543_1.jpg","304066971422543_1.jpg",1.49546794758968,"Male","nb_image_tidiness_d20",4,"Disorder","304066971422543_1","Disorder"
324049,1,0,0,0,0,2,"https://joehigtom.com/Detroit_images/304066971422543_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/304066971422543_1.jpg","304066971422543_1.jpg",1.49546794758968,"Male","nb_image_walksafety_day_d20",7,"Safety - Daytime Walking","304066971422543_1","Safety - day"
324049,1,0,0,0,0,2,"https://joehigtom.com/Detroit_images/304066971422543_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/304066971422543_1.jpg","304066971422543_1.jpg",1.49546794758968,"Male","nb_image_walksafety_night_d20",5,"Safety - Nighttime Walking","304066971422543_1","Safety - night"
324055,1,1,0,0,1,2,"https://joehigtom.com/Detroit_images/780342119291654_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/780342119291654_2.jpg","780342119291654_2.jpg",1.34394979720769,"Male","nb_image_wealth_rate_d20",NA,"Neighborhood Wealth","780342119291654_2","Wealth"
324055,1,1,0,0,1,2,"https://joehigtom.com/Detroit_images/780342119291654_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/780342119291654_2.jpg","780342119291654_2.jpg",1.34394979720769,"Male","nb_image_tidiness_d20",NA,"Disorder","780342119291654_2","Disorder"
324055,1,1,0,0,1,2,"https://joehigtom.com/Detroit_images/780342119291654_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/780342119291654_2.jpg","780342119291654_2.jpg",1.34394979720769,"Male","nb_image_walksafety_day_d20",NA,"Safety - Daytime Walking","780342119291654_2","Safety - day"
324055,1,1,0,0,1,2,"https://joehigtom.com/Detroit_images/780342119291654_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/780342119291654_2.jpg","780342119291654_2.jpg",1.34394979720769,"Male","nb_image_walksafety_night_d20",NA,"Safety - Nighttime Walking","780342119291654_2","Safety - night"
324112,2,0,0,0,NA,2,"https://joehigtom.com/Detroit_images/333887788086888_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/333887788086888_2.jpg","333887788086888_2.jpg",0.391355508261494,"Female","nb_image_wealth_rate_d20",4,"Neighborhood Wealth","333887788086888_2","Wealth"
324112,2,0,0,0,NA,2,"https://joehigtom.com/Detroit_images/333887788086888_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/333887788086888_2.jpg","333887788086888_2.jpg",0.391355508261494,"Female","nb_image_tidiness_d20",3,"Disorder","333887788086888_2","Disorder"
324112,2,0,0,0,NA,2,"https://joehigtom.com/Detroit_images/333887788086888_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/333887788086888_2.jpg","333887788086888_2.jpg",0.391355508261494,"Female","nb_image_walksafety_day_d20",7,"Safety - Daytime Walking","333887788086888_2","Safety - day"
324112,2,0,0,0,NA,2,"https://joehigtom.com/Detroit_images/333887788086888_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/333887788086888_2.jpg","333887788086888_2.jpg",0.391355508261494,"Female","nb_image_walksafety_night_d20",4,"Safety - Nighttime Walking","333887788086888_2","Safety - night"
324115,1,0,1,0,1,3,"https://joehigtom.com/Detroit_images/308830070730029_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/308830070730029_1.jpg","308830070730029_1.jpg",3.30534538670067,"Male","nb_image_wealth_rate_d20",6,"Neighborhood Wealth","308830070730029_1","Wealth"
324115,1,0,1,0,1,3,"https://joehigtom.com/Detroit_images/308830070730029_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/308830070730029_1.jpg","308830070730029_1.jpg",3.30534538670067,"Male","nb_image_tidiness_d20",7,"Disorder","308830070730029_1","Disorder"
324115,1,0,1,0,1,3,"https://joehigtom.com/Detroit_images/308830070730029_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/308830070730029_1.jpg","308830070730029_1.jpg",3.30534538670067,"Male","nb_image_walksafety_day_d20",5,"Safety - Daytime Walking","308830070730029_1","Safety - day"
324115,1,0,1,0,1,3,"https://joehigtom.com/Detroit_images/308830070730029_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/308830070730029_1.jpg","308830070730029_1.jpg",3.30534538670067,"Male","nb_image_walksafety_night_d20",6,"Safety - Nighttime Walking","308830070730029_1","Safety - night"
324133,1,0,1,1,0,2,"https://joehigtom.com/Detroit_images/792088201682365_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/792088201682365_2.jpg","792088201682365_2.jpg",0.981613329778421,"Male","nb_image_wealth_rate_d20",3,"Neighborhood Wealth","792088201682365_2","Wealth"
324133,1,0,1,1,0,2,"https://joehigtom.com/Detroit_images/792088201682365_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/792088201682365_2.jpg","792088201682365_2.jpg",0.981613329778421,"Male","nb_image_tidiness_d20",7,"Disorder","792088201682365_2","Disorder"
324133,1,0,1,1,0,2,"https://joehigtom.com/Detroit_images/792088201682365_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/792088201682365_2.jpg","792088201682365_2.jpg",0.981613329778421,"Male","nb_image_walksafety_day_d20",8,"Safety - Daytime Walking","792088201682365_2","Safety - day"
324133,1,0,1,1,0,2,"https://joehigtom.com/Detroit_images/792088201682365_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/792088201682365_2.jpg","792088201682365_2.jpg",0.981613329778421,"Male","nb_image_walksafety_night_d20",6,"Safety - Nighttime Walking","792088201682365_2","Safety - night"
324142,2,1,0,1,0,3,"https://joehigtom.com/Detroit_images/485185162587248_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/485185162587248_1.jpg","485185162587248_1.jpg",0.791695594579222,"Female","nb_image_wealth_rate_d20",7,"Neighborhood Wealth","485185162587248_1","Wealth"
324142,2,1,0,1,0,3,"https://joehigtom.com/Detroit_images/485185162587248_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/485185162587248_1.jpg","485185162587248_1.jpg",0.791695594579222,"Female","nb_image_tidiness_d20",6,"Disorder","485185162587248_1","Disorder"
324142,2,1,0,1,0,3,"https://joehigtom.com/Detroit_images/485185162587248_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/485185162587248_1.jpg","485185162587248_1.jpg",0.791695594579222,"Female","nb_image_walksafety_day_d20",7,"Safety - Daytime Walking","485185162587248_1","Safety - day"
324142,2,1,0,1,0,3,"https://joehigtom.com/Detroit_images/485185162587248_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/485185162587248_1.jpg","485185162587248_1.jpg",0.791695594579222,"Female","nb_image_walksafety_night_d20",8,"Safety - Nighttime Walking","485185162587248_1","Safety - night"
324157,2,0,0,1,0,2,"https://joehigtom.com/Detroit_images/2299358233555402_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2299358233555402_1.jpg","2299358233555402_1.jpg",0.2,"Female","nb_image_wealth_rate_d20",NA,"Neighborhood Wealth","2299358233555402_1","Wealth"
324157,2,0,0,1,0,2,"https://joehigtom.com/Detroit_images/2299358233555402_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2299358233555402_1.jpg","2299358233555402_1.jpg",0.2,"Female","nb_image_tidiness_d20",10,"Disorder","2299358233555402_1","Disorder"
324157,2,0,0,1,0,2,"https://joehigtom.com/Detroit_images/2299358233555402_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2299358233555402_1.jpg","2299358233555402_1.jpg",0.2,"Female","nb_image_walksafety_day_d20",10,"Safety - Daytime Walking","2299358233555402_1","Safety - day"
324157,2,0,0,1,0,2,"https://joehigtom.com/Detroit_images/2299358233555402_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/2299358233555402_1.jpg","2299358233555402_1.jpg",0.2,"Female","nb_image_walksafety_night_d20",5,"Safety - Nighttime Walking","2299358233555402_1","Safety - night"
324160,2,0,1,1,0,2,"https://joehigtom.com/Detroit_images/403593193972696_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/403593193972696_2.jpg","403593193972696_2.jpg",0.2,"Female","nb_image_wealth_rate_d20",5,"Neighborhood Wealth","403593193972696_2","Wealth"
324160,2,0,1,1,0,2,"https://joehigtom.com/Detroit_images/403593193972696_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/403593193972696_2.jpg","403593193972696_2.jpg",0.2,"Female","nb_image_tidiness_d20",4,"Disorder","403593193972696_2","Disorder"
324160,2,0,1,1,0,2,"https://joehigtom.com/Detroit_images/403593193972696_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/403593193972696_2.jpg","403593193972696_2.jpg",0.2,"Female","nb_image_walksafety_day_d20",8,"Safety - Daytime Walking","403593193972696_2","Safety - day"
324160,2,0,1,1,0,2,"https://joehigtom.com/Detroit_images/403593193972696_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/403593193972696_2.jpg","403593193972696_2.jpg",0.2,"Female","nb_image_walksafety_night_d20",4,"Safety - Nighttime Walking","403593193972696_2","Safety - night"
324172,1,0,1,0,0,2,"https://joehigtom.com/Detroit_images/452855432637365_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/452855432637365_2.jpg","452855432637365_2.jpg",3.59758115940641,"Male","nb_image_wealth_rate_d20",5,"Neighborhood Wealth","452855432637365_2","Wealth"
324172,1,0,1,0,0,2,"https://joehigtom.com/Detroit_images/452855432637365_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/452855432637365_2.jpg","452855432637365_2.jpg",3.59758115940641,"Male","nb_image_tidiness_d20",5,"Disorder","452855432637365_2","Disorder"
324172,1,0,1,0,0,2,"https://joehigtom.com/Detroit_images/452855432637365_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/452855432637365_2.jpg","452855432637365_2.jpg",3.59758115940641,"Male","nb_image_walksafety_day_d20",7,"Safety - Daytime Walking","452855432637365_2","Safety - day"
324172,1,0,1,0,0,2,"https://joehigtom.com/Detroit_images/452855432637365_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/452855432637365_2.jpg","452855432637365_2.jpg",3.59758115940641,"Male","nb_image_walksafety_night_d20",2,"Safety - Nighttime Walking","452855432637365_2","Safety - night"
324178,2,0,0,1,1,2,"https://joehigtom.com/Detroit_images/258028249344107_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/258028249344107_1.jpg","258028249344107_1.jpg",0.391188333296935,"Female","nb_image_wealth_rate_d20",3,"Neighborhood Wealth","258028249344107_1","Wealth"
324178,2,0,0,1,1,2,"https://joehigtom.com/Detroit_images/258028249344107_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/258028249344107_1.jpg","258028249344107_1.jpg",0.391188333296935,"Female","nb_image_tidiness_d20",6,"Disorder","258028249344107_1","Disorder"
324178,2,0,0,1,1,2,"https://joehigtom.com/Detroit_images/258028249344107_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/258028249344107_1.jpg","258028249344107_1.jpg",0.391188333296935,"Female","nb_image_walksafety_day_d20",4,"Safety - Daytime Walking","258028249344107_1","Safety - day"
324178,2,0,0,1,1,2,"https://joehigtom.com/Detroit_images/258028249344107_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/258028249344107_1.jpg","258028249344107_1.jpg",0.391188333296935,"Female","nb_image_walksafety_night_d20",1,"Safety - Nighttime Walking","258028249344107_1","Safety - night"
324214,2,0,0,1,1,2,"https://joehigtom.com/Detroit_images/403593193972696_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/403593193972696_2.jpg","403593193972696_2.jpg",0.379478644914047,"Female","nb_image_wealth_rate_d20",NA,"Neighborhood Wealth","403593193972696_2","Wealth"
324214,2,0,0,1,1,2,"https://joehigtom.com/Detroit_images/403593193972696_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/403593193972696_2.jpg","403593193972696_2.jpg",0.379478644914047,"Female","nb_image_tidiness_d20",3,"Disorder","403593193972696_2","Disorder"
324214,2,0,0,1,1,2,"https://joehigtom.com/Detroit_images/403593193972696_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/403593193972696_2.jpg","403593193972696_2.jpg",0.379478644914047,"Female","nb_image_walksafety_day_d20",10,"Safety - Daytime Walking","403593193972696_2","Safety - day"
324214,2,0,0,1,1,2,"https://joehigtom.com/Detroit_images/403593193972696_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/403593193972696_2.jpg","403593193972696_2.jpg",0.379478644914047,"Female","nb_image_walksafety_night_d20",3,"Safety - Nighttime Walking","403593193972696_2","Safety - night"
324220,2,0,1,0,1,2,"https://joehigtom.com/Detroit_images/650181592745832_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/650181592745832_1.jpg","650181592745832_1.jpg",0.511493163865846,"Female","nb_image_wealth_rate_d20",NA,"Neighborhood Wealth","650181592745832_1","Wealth"
324220,2,0,1,0,1,2,"https://joehigtom.com/Detroit_images/650181592745832_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/650181592745832_1.jpg","650181592745832_1.jpg",0.511493163865846,"Female","nb_image_tidiness_d20",NA,"Disorder","650181592745832_1","Disorder"
324220,2,0,1,0,1,2,"https://joehigtom.com/Detroit_images/650181592745832_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/650181592745832_1.jpg","650181592745832_1.jpg",0.511493163865846,"Female","nb_image_walksafety_day_d20",NA,"Safety - Daytime Walking","650181592745832_1","Safety - day"
324220,2,0,1,0,1,2,"https://joehigtom.com/Detroit_images/650181592745832_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/650181592745832_1.jpg","650181592745832_1.jpg",0.511493163865846,"Female","nb_image_walksafety_night_d20",NA,"Safety - Nighttime Walking","650181592745832_1","Safety - night"
324253,1,0,0,1,1,3,"https://joehigtom.com/Detroit_images/485185162587248_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/485185162587248_1.jpg","485185162587248_1.jpg",0.596672728416004,"Male","nb_image_wealth_rate_d20",5,"Neighborhood Wealth","485185162587248_1","Wealth"
324253,1,0,0,1,1,3,"https://joehigtom.com/Detroit_images/485185162587248_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/485185162587248_1.jpg","485185162587248_1.jpg",0.596672728416004,"Male","nb_image_tidiness_d20",3,"Disorder","485185162587248_1","Disorder"
324253,1,0,0,1,1,3,"https://joehigtom.com/Detroit_images/485185162587248_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/485185162587248_1.jpg","485185162587248_1.jpg",0.596672728416004,"Male","nb_image_walksafety_day_d20",9,"Safety - Daytime Walking","485185162587248_1","Safety - day"
324253,1,0,0,1,1,3,"https://joehigtom.com/Detroit_images/485185162587248_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/485185162587248_1.jpg","485185162587248_1.jpg",0.596672728416004,"Male","nb_image_walksafety_night_d20",7,"Safety - Nighttime Walking","485185162587248_1","Safety - night"
324283,1,0,1,1,1,1,"https://joehigtom.com/Detroit_images/480630273567492_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/480630273567492_1.jpg","480630273567492_1.jpg",0.2,"Male","nb_image_wealth_rate_d20",4,"Neighborhood Wealth","480630273567492_1","Wealth"
324283,1,0,1,1,1,1,"https://joehigtom.com/Detroit_images/480630273567492_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/480630273567492_1.jpg","480630273567492_1.jpg",0.2,"Male","nb_image_tidiness_d20",7,"Disorder","480630273567492_1","Disorder"
324283,1,0,1,1,1,1,"https://joehigtom.com/Detroit_images/480630273567492_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/480630273567492_1.jpg","480630273567492_1.jpg",0.2,"Male","nb_image_walksafety_day_d20",5,"Safety - Daytime Walking","480630273567492_1","Safety - day"
324283,1,0,1,1,1,1,"https://joehigtom.com/Detroit_images/480630273567492_1.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/480630273567492_1.jpg","480630273567492_1.jpg",0.2,"Male","nb_image_walksafety_night_d20",8,"Safety - Nighttime Walking","480630273567492_1","Safety - night"
324319,2,1,0,0,1,1,"https://joehigtom.com/Detroit_images/678566243932880_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/678566243932880_2.jpg","678566243932880_2.jpg",2.17834737148481,"Female","nb_image_wealth_rate_d20",1,"Neighborhood Wealth","678566243932880_2","Wealth"
324319,2,1,0,0,1,1,"https://joehigtom.com/Detroit_images/678566243932880_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/678566243932880_2.jpg","678566243932880_2.jpg",2.17834737148481,"Female","nb_image_tidiness_d20",2,"Disorder","678566243932880_2","Disorder"
324319,2,1,0,0,1,1,"https://joehigtom.com/Detroit_images/678566243932880_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/678566243932880_2.jpg","678566243932880_2.jpg",2.17834737148481,"Female","nb_image_walksafety_day_d20",4,"Safety - Daytime Walking","678566243932880_2","Safety - day"
324319,2,1,0,0,1,1,"https://joehigtom.com/Detroit_images/678566243932880_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/678566243932880_2.jpg","678566243932880_2.jpg",2.17834737148481,"Female","nb_image_walksafety_night_d20",1,"Safety - Nighttime Walking","678566243932880_2","Safety - night"
324349,2,1,0,1,0,3,"https://joehigtom.com/Detroit_images/403593193972696_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/403593193972696_2.jpg","403593193972696_2.jpg",0.491635270661687,"Female","nb_image_wealth_rate_d20",6,"Neighborhood Wealth","403593193972696_2","Wealth"
324349,2,1,0,1,0,3,"https://joehigtom.com/Detroit_images/403593193972696_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/403593193972696_2.jpg","403593193972696_2.jpg",0.491635270661687,"Female","nb_image_tidiness_d20",5,"Disorder","403593193972696_2","Disorder"
324349,2,1,0,1,0,3,"https://joehigtom.com/Detroit_images/403593193972696_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/403593193972696_2.jpg","403593193972696_2.jpg",0.491635270661687,"Female","nb_image_walksafety_day_d20",6,"Safety - Daytime Walking","403593193972696_2","Safety - day"
324349,2,1,0,1,0,3,"https://joehigtom.com/Detroit_images/403593193972696_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/403593193972696_2.jpg","403593193972696_2.jpg",0.491635270661687,"Female","nb_image_walksafety_night_d20",6,"Safety - Nighttime Walking","403593193972696_2","Safety - night"
324355,1,1,0,0,1,2,"https://joehigtom.com/Detroit_images/525276995158085_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/525276995158085_2.jpg","525276995158085_2.jpg",1.77551295708454,"Male","nb_image_wealth_rate_d20",5,"Neighborhood Wealth","525276995158085_2","Wealth"
324355,1,1,0,0,1,2,"https://joehigtom.com/Detroit_images/525276995158085_2.jpg","https://storage.googleapis.com/streetview_project_public/Detroit_processed/525276995158085_2.jpg","525276995158085_2.jpg",1.77551295708454,"Male","nb_image_tidiness_d20",3,"Disorder","525276995158085_2","Disorder"
